,Project,Adaptation,Outcome,Unit,GCM,RCP,yr,Era,Level,Province,ID,Avg,Low,High
10685,Infrastructure,Proactive adaptation,Electric grid,Total cost (millions $),GFDL-CM3,High-emissions,2020,2030s,National,Canada,0,1172.757446,1172.757446,1172.757446
10686,Infrastructure,Proactive adaptation,Electric grid,Total cost (millions $),GFDL-ESM2M,High-emissions,2020,2030s,National,Canada,0,802.1069669,802.1069669,802.1069669
10687,Infrastructure,Proactive adaptation,Electric grid,Total cost (millions $),HadGEM2-AO,High-emissions,2020,2030s,National,Canada,0,859.4200061,859.4200061,859.4200061
10688,Infrastructure,Proactive adaptation,Electric grid,Total cost (millions $),HadGEM2-ES,High-emissions,2020,2030s,National,Canada,0,1132.605569,1132.605569,1132.605569
10689,Infrastructure,Proactive adaptation,Electric grid,Total cost (millions $),MIROC-ESM-CHEM,High-emissions,2020,2030s,National,Canada,0,1149.858107,1149.858107,1149.858107
10690,Infrastructure,Proactive adaptation,Electric grid,Total cost (millions $),MRI-CGCM3,High-emissions,2020,2030s,National,Canada,0,367.6624407,367.6624407,367.6624407
10691,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),CCSM4,Low-emissions,2020,2030s,National,Canada,0,708.8724086,708.8724086,708.8724086
10692,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),GFDL-CM3,Low-emissions,2020,2030s,National,Canada,0,1073.350393,1073.350393,1073.350393
10693,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),GFDL-ESM2M,Low-emissions,2020,2030s,National,Canada,0,413.10812,413.10812,413.10812
10694,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),HadGEM2-AO,Low-emissions,2020,2030s,National,Canada,0,1183.216893,1183.216893,1183.216893
10695,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),HadGEM2-ES,Low-emissions,2020,2030s,National,Canada,0,1018.859385,1018.859385,1018.859385
10696,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),MIROC-ESM-CHEM,Low-emissions,2020,2030s,National,Canada,0,1101.753681,1101.753681,1101.753681
10697,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),MRI-CGCM3,Low-emissions,2020,2030s,National,Canada,0,217.732418,217.732418,217.732418
10698,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),CCSM4,High-emissions,2020,2030s,National,Canada,0,759.1100372,759.1100372,759.1100372
10699,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),GFDL-CM3,High-emissions,2020,2030s,National,Canada,0,1051.20647,1051.20647,1051.20647
10700,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),GFDL-ESM2M,High-emissions,2020,2030s,National,Canada,0,628.9623367,628.9623367,628.9623367
10701,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),HadGEM2-AO,High-emissions,2020,2030s,National,Canada,0,736.8428302,736.8428302,736.8428302
10702,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),HadGEM2-ES,High-emissions,2020,2030s,National,Canada,0,1030.523478,1030.523478,1030.523478
10703,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),MIROC-ESM-CHEM,High-emissions,2020,2030s,National,Canada,0,1177.773873,1177.773873,1177.773873
10704,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),MRI-CGCM3,High-emissions,2020,2030s,National,Canada,0,291.0859051,291.0859051,291.0859051
10705,Infrastructure,No adaptation,Coastal flooding,Total cost (millions $),Ensemble,High-emissions,2020,2020s,National,Canada,0,61.7534888,61.7534888,61.7534888
10706,Infrastructure,Proactive adaptation,Coastal flooding,Total cost (millions $),Ensemble,High-emissions,2020,2020s,National,Canada,0,61.7534888,61.7534888,61.7534888
10707,Infrastructure,No adaptation,Inland flooding,Total cost (millions $),Ensemble,High-emissions,2020,2020s,National,Canada,0,1283.29905,1283.29905,1283.29905
10708,Infrastructure,Proactive adaptation,Inland flooding,Total cost (millions $),Ensemble,High-emissions,2020,2020s,National,Canada,0,1283.29905,1283.29905,1283.29905
10709,Infrastructure,No adaptation,Coastal flooding,Total cost (millions $),Ensemble,Low-emissions,2020,2020s,National,Canada,0,61.7534888,61.7534888,61.7534888
10710,Infrastructure,Proactive adaptation,Coastal flooding,Total cost (millions $),Ensemble,Low-emissions,2020,2020s,National,Canada,0,61.7534888,61.7534888,61.7534888
10711,Infrastructure,No adaptation,Inland flooding,Total cost (millions $),Ensemble,Low-emissions,2020,2020s,National,Canada,0,1283.29905,1283.29905,1283.29905
10712,Infrastructure,Proactive adaptation,Inland flooding,Total cost (millions $),Ensemble,Low-emissions,2020,2020s,National,Canada,0,1283.29905,1283.29905,1283.29905
10713,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),CCSM4,High-emissions,2020,2030s,National,Canada,0,759.1100372,759.1100372,759.1100372
10714,Infrastructure,No adaptation,Electric grid,Total cost (millions $),CCSM4,High-emissions,2020,2030s,National,Canada,0,955.7909623,955.7909623,955.7909623
10718,Infrastructure,No adaptation,Rail damage,Total cost (millions $),CCSM4,High-emissions,2020,2030s,National,Canada,0,9.678751888,9.678751888,9.678751888
10719,Infrastructure,Proactive adaptation,Rail damage,Total cost (millions $),CCSM4,High-emissions,2020,2030s,National,Canada,0,1.181297543,1.181297543,1.181297543
10720,Infrastructure,No adaptation,Rail delay costs,Total cost (millions $),CCSM4,High-emissions,2020,2030s,National,Canada,0,214.7236681,214.7236681,214.7236681
10721,Infrastructure,Proactive adaptation,Rail delay costs,Total cost (millions $),CCSM4,High-emissions,2020,2030s,National,Canada,0,19.45007108,19.45007108,19.45007108
10722,Infrastructure,No adaptation,Road damage,Total cost (millions $),CCSM4,High-emissions,2020,2030s,National,Canada,0,1464.413359,1464.413359,1464.413359
10723,Infrastructure,No adaptation,Road damage freeze-thaw,Total cost (millions $),CCSM4,High-emissions,2020,2030s,National,Canada,0,64.03928286,64.03928286,64.03928286
10724,Infrastructure,Proactive adaptation,Road damage freeze-thaw,Total cost (millions $),CCSM4,High-emissions,2020,2030s,National,Canada,0,49.66397774,49.66397774,49.66397774
10725,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),CCSM4,High-emissions,2020,2030s,National,Canada,0,131.7310768,131.7310768,131.7310768
10726,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),CCSM4,High-emissions,2020,2030s,National,Canada,0,112.8934594,112.8934594,112.8934594
10727,Infrastructure,No adaptation,Road damage temperature,Total cost (millions $),CCSM4,High-emissions,2020,2030s,National,Canada,0,1265.703743,1265.703743,1265.703743
10728,Infrastructure,No adaptation,Road delay costs,Total cost (millions $),CCSM4,High-emissions,2020,2030s,National,Canada,0,164,164,164
10729,Infrastructure,Proactive adaptation,Road delay costs,Total cost (millions $),CCSM4,High-emissions,2020,2030s,National,Canada,0,103.6722279,103.6722279,103.6722279
10746,Infrastructure,No adaptation,Rail damage,Total cost (millions $),Ensemble,High-emissions,2020,2030s,National,Canada,0,5.777026911,5.777026911,5.777026911
10747,Infrastructure,Proactive adaptation,Rail damage,Total cost (millions $),Ensemble,High-emissions,2020,2030s,National,Canada,0,0.580426975,0.580426975,0.580426975
10748,Infrastructure,No adaptation,Rail delay costs,Total cost (millions $),Ensemble,High-emissions,2020,2030s,National,Canada,0,130.7014168,130.7014168,130.7014168
10749,Infrastructure,Proactive adaptation,Rail delay costs,Total cost (millions $),Ensemble,High-emissions,2020,2030s,National,Canada,0,12.73809983,12.73809983,12.73809983
10750,Infrastructure,No adaptation,Road damage,Total cost (millions $),Ensemble,High-emissions,2020,2030s,National,Canada,0,1004.119013,1004.119013,1004.119013
10751,Infrastructure,Proactive adaptation,Road damage,Total cost (millions $),Ensemble,High-emissions,2020,2030s,National,Canada,0,872.2462397,872.2462397,872.2462397
10752,Infrastructure,No adaptation,Road damage and delay costs,Total cost (millions $),Ensemble,High-emissions,2020,2030s,National,Canada,0,1462.72986,1462.72986,1462.72986
10753,Infrastructure,Proactive adaptation,Road damage and delay costs,Total cost (millions $),Ensemble,High-emissions,2020,2030s,National,Canada,0,1222.088726,1222.088726,1222.088726
10754,Infrastructure,No adaptation,Road damage freeze-thaw,Total cost (millions $),Ensemble,High-emissions,2020,2030s,National,Canada,0,-100.6851584,-100.6851584,-100.6851584
10755,Infrastructure,Proactive adaptation,Road damage freeze-thaw,Total cost (millions $),Ensemble,High-emissions,2020,2030s,National,Canada,0,-101.5624995,-101.5624995,-101.5624995
10756,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2020,2030s,National,Canada,0,426.2299067,426.2299067,426.2299067
10757,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),Ensemble,High-emissions,2020,2030s,National,Canada,0,454.9879562,454.9879562,454.9879562
10758,Infrastructure,No adaptation,Road damage temperature,Total cost (millions $),Ensemble,High-emissions,2020,2030s,National,Canada,0,738.6027938,738.6027938,738.6027938
10759,Infrastructure,Proactive adaptation,Road damage temperature,Total cost (millions $),Ensemble,High-emissions,2020,2030s,National,Canada,0,592.5336549,592.5336549,592.5336549
10760,Infrastructure,No adaptation,Road delay costs,Total cost (millions $),Ensemble,High-emissions,2020,2030s,National,Canada,0,136.306016,136.306016,136.306016
10761,Infrastructure,Proactive adaptation,Road delay costs,Total cost (millions $),Ensemble,High-emissions,2020,2030s,National,Canada,0,110.9297367,110.9297367,110.9297367
10762,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),GFDL-CM3,High-emissions,2020,2030s,National,Canada,0,1051.20647,1051.20647,1051.20647
10763,Infrastructure,No adaptation,Electric grid,Total cost (millions $),GFDL-CM3,High-emissions,2020,2030s,National,Canada,0,1335.008392,1335.008392,1335.008392
10764,Infrastructure,Proactive adaptation,Electric grid,Total cost (millions $),GFDL-CM3,High-emissions,2020,2030s,National,Canada,0,1172.757446,1172.757446,1172.757446
10769,Infrastructure,No adaptation,Rail damage,Total cost (millions $),GFDL-CM3,High-emissions,2020,2030s,National,Canada,0,5.866118212,5.866118212,5.866118212
10770,Infrastructure,No adaptation,Rail delay costs,Total cost (millions $),GFDL-CM3,High-emissions,2020,2030s,National,Canada,0,152.144415,152.144415,152.144415
10771,Infrastructure,Proactive adaptation,Rail delay costs,Total cost (millions $),GFDL-CM3,High-emissions,2020,2030s,National,Canada,0,14.64660255,14.64660255,14.64660255
10772,Infrastructure,No adaptation,Road damage,Total cost (millions $),GFDL-CM3,High-emissions,2020,2030s,National,Canada,0,1596.198111,1596.198111,1596.198111
10773,Infrastructure,Proactive adaptation,Road damage,Total cost (millions $),GFDL-CM3,High-emissions,2020,2030s,National,Canada,0,1300.716137,1300.716137,1300.716137
10774,Infrastructure,No adaptation,Road damage freeze-thaw,Total cost (millions $),GFDL-CM3,High-emissions,2020,2030s,National,Canada,0,-159.4236458,-159.4236458,-159.4236458
10775,Infrastructure,No adaptation,Road damage precipitation,Total cost (millions $),GFDL-CM3,High-emissions,2020,2030s,National,Canada,0,696.5118813,696.5118813,696.5118813
10776,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),GFDL-CM3,High-emissions,2020,2030s,National,Canada,0,773.8146614,773.8146614,773.8146614
10777,Infrastructure,No adaptation,Road damage temperature,Total cost (millions $),GFDL-CM3,High-emissions,2020,2030s,National,Canada,0,1055.90611,1055.90611,1055.90611
10778,Infrastructure,Proactive adaptation,Road damage temperature,Total cost (millions $),GFDL-CM3,High-emissions,2020,2030s,National,Canada,0,681.9584701,681.9584701,681.9584701
10779,Infrastructure,Proactive adaptation,Road delay costs,Total cost (millions $),GFDL-CM3,High-emissions,2020,2030s,National,Canada,0,134.8820603,134.8820603,134.8820603
10780,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),GFDL-ESM2M,High-emissions,2020,2030s,National,Canada,0,628.9623367,628.9623367,628.9623367
10781,Infrastructure,No adaptation,Electric grid,Total cost (millions $),GFDL-ESM2M,High-emissions,2020,2030s,National,Canada,0,867.1246036,867.1246036,867.1246036
10782,Infrastructure,Proactive adaptation,Electric grid,Total cost (millions $),GFDL-ESM2M,High-emissions,2020,2030s,National,Canada,0,802.1069669,802.1069669,802.1069669
10787,Infrastructure,No adaptation,Rail damage,Total cost (millions $),GFDL-ESM2M,High-emissions,2020,2030s,National,Canada,0,5.340559018,5.340559018,5.340559018
10788,Infrastructure,Proactive adaptation,Rail damage,Total cost (millions $),GFDL-ESM2M,High-emissions,2020,2030s,National,Canada,0,0.456762723,0.456762723,0.456762723
10789,Infrastructure,Proactive adaptation,Rail delay costs,Total cost (millions $),GFDL-ESM2M,High-emissions,2020,2030s,National,Canada,0,12.25081151,12.25081151,12.25081151
10790,Infrastructure,No adaptation,Road damage,Total cost (millions $),GFDL-ESM2M,High-emissions,2020,2030s,National,Canada,0,1490.861292,1490.861292,1490.861292
10791,Infrastructure,Proactive adaptation,Road damage,Total cost (millions $),GFDL-ESM2M,High-emissions,2020,2030s,National,Canada,0,1248.248704,1248.248704,1248.248704
10792,Infrastructure,No adaptation,Road damage freeze-thaw,Total cost (millions $),GFDL-ESM2M,High-emissions,2020,2030s,National,Canada,0,-32.61502096,-32.61502096,-32.61502096
10793,Infrastructure,Proactive adaptation,Road damage freeze-thaw,Total cost (millions $),GFDL-ESM2M,High-emissions,2020,2030s,National,Canada,0,-31.06760853,-31.06760853,-31.06760853
10794,Infrastructure,Proactive adaptation,Road damage precipitation,Total cost (millions $),GFDL-ESM2M,High-emissions,2020,2030s,National,Canada,0,653.8212877,653.8212877,653.8212877
10795,Infrastructure,No adaptation,Road damage temperature,Total cost (millions $),GFDL-ESM2M,High-emissions,2020,2030s,National,Canada,0,854.7471845,854.7471845,854.7471845
10796,Infrastructure,Proactive adaptation,Road damage temperature,Total cost (millions $),GFDL-ESM2M,High-emissions,2020,2030s,National,Canada,0,622.989637,622.989637,622.989637
10797,Infrastructure,No adaptation,Road delay costs,Total cost (millions $),GFDL-ESM2M,High-emissions,2020,2030s,National,Canada,0,125,125,125
10798,Infrastructure,Proactive adaptation,Road delay costs,Total cost (millions $),GFDL-ESM2M,High-emissions,2020,2030s,National,Canada,0,118.9632317,118.9632317,118.9632317
10799,Infrastructure,Highly proactive adaptation,Electric grid,Total cost (millions $),HadGEM2-AO,High-emissions,2020,2030s,National,Canada,0,736.8428302,736.8428302,736.8428302
10800,Infrastructure,No adaptation,Electric grid,Total cost (millions $),HadGEM2-AO,High-emissions,2020,2030s,National,Canada,0,937.2681977,937.2681977,937.2681977
10801,Infrastructure,Proactive adaptation,Electric grid,Total cost (millions $),HadGEM2-AO,High-emissions,2020,2030s,National,Canada,0,859.4200061,859.4200061,859.4200061
10806,Infrastructure,No adaptation,Rail damage,Total cost (millions $),HadGEM2-AO,High-emissions,2020,2030s,National,Canada,0,9.65906349,9.65906349,9.65906349
10807,Infrastructure,Proactive adaptation,Rail damage,Total cost (millions $),HadGEM2-AO,High-emissions,2020,2030s,National,Canada,0,1.144880527,1.144880527,1.144880527
10808,Infrastructure,No adaptation,Rail delay costs,Total cost (millions $),HadGEM2-AO,High-emissions,2020,2030s,National,Canada,0,196.1604194,196.1604194,196.1604194
10809,Infrastructure,Proactive adaptation,Rail delay costs,Total cost (millions $),HadGEM2-AO,High-emissions,2020,2030s,National,Canada,0,18.05303548,18.05303548,18.05303548
10810,Infrastructure,No adaptation,Road damage,Total cost (millions $),HadGEM2-AO,High-emissions,2020,2030s,National,Canada,0,1456.984018,1456.984018,1456.984018
10811,Infrastructure,Proactive adaptation,Road damage,Total cost (millions $),HadGEM2-AO,High-emissions,2020,2030s,National,Canada,0,1210.301351,1210.301351,1210.301351
10812,Infrastructure,No adaptation,Road damage freeze-thaw,Total cost (millions $),HadGEM2-AO,High-emissions,2020,2030s,National,Canada,0,-106.930039,-106.930039,-106.930039
10813,Infrastructure,Proactive adaptation,Road damage freeze-thaw,Total cost (millions $),HadGEM2-AO,High-emissions,2020,2030s,National,Canada,0,-106.4083912,-106.4083912,-106.4083912
